pulse_num,rise_edge_arrivals
5055,9.99980159915e-09
5056,9.99997560135e-09
5057,9.99977588907e-09
5058,1.000040532709e-08
5059,9.9999834062e-09
5060,1.000010608004e-08
5061,1.000037052665e-08
5062,9.99943486312e-09
5063,9.99987009817e-09
5064,9.99992317114e-09
5065,1.000034004184e-08
5066,9.99983998064e-09
5067,9.99945047282e-09
5068,1.000054755897e-08
5069,9.99982455459e-09
5070,9.99986284425e-09
5071,1.000047318336e-08
5072,9.99993262878e-09
5073,1.000024197622e-08
5074,9.99947673384e-09
5075,1.000034141916e-08
5076,9.99978901957e-09
5077,1.000001334008e-08
5078,9.99955992433e-09
5079,1.000054553889e-08
5080,1.00000636584e-08
5081,9.99986523162e-09
5082,9.99971602129e-09
5083,1.000016392774e-08
5084,1.000052983737e-08
5085,9.99927288958e-09
5086,9.99979296791e-09
5087,1.000028641794e-08
5088,1.000003464273e-08
5089,1.000079107022e-08
5090,9.99933991945e-09
5091,9.99961657835e-09
5092,1.00002558413e-08
5093,9.99996632735e-09
5094,1.000036997572e-08
5095,9.99990214396e-09
5096,9.99982409548e-09
5097,1.000048034545e-08
5098,1.000009653058e-08
5099,9.99960611067e-09
5100,1.000003308176e-08
5101,9.9996531234e-09
5102,1.000049595515e-08
5103,9.99942255901e-09
5104,1.000048980309e-08
5105,1.000000773896e-08
5106,1.000001416648e-08
5107,1.000039449213e-08
5108,9.99932550343e-09
5109,1.000065655137e-08
5110,9.99981840253e-09
5111,9.99965339887e-09
5112,1.000075268873e-08
5113,9.99956130166e-09
5114,9.99997560135e-09
5115,9.99993795444e-09
5116,1.000007366697e-08
5117,9.99945791038e-09
5118,1.000053396935e-08
5119,9.99973622207e-09
5120,9.99981142408e-09
5121,1.000064387997e-08
5122,9.99975247452e-09
5123,1.000029211089e-08
5124,9.99997229577e-09
5125,9.99959913222e-09
5126,1.000024326172e-08
5127,1.000000929993e-08
5128,1.000009212314e-08
5129,9.9996792926e-09
5130,1.000010754919e-08
5131,1.000004657955e-08
5132,1.0000029868e-08
5133,9.9995369689e-09
5134,1.00002402316e-08
5135,9.99992748676e-09
5136,9.999809404e-09
5137,9.99978121473e-09
5138,1.000021452152e-08
5139,1.000056399506e-08
5140,1.000020533934e-08
5141,9.99972483618e-09
5142,9.99972400978e-09
5143,9.99969077031e-09
5144,9.99998037608e-09
5145,1.000023720149e-08
5146,1.000052506264e-08
5147,9.99978378574e-09
5148,9.99943008839e-09
5149,1.000029073356e-08
5150,9.99993244513e-09
5151,1.000015915301e-08
5152,1.000043388365e-08
5153,9.9994271501e-09
5154,1.000046097107e-08
5155,9.99941842703e-09
5156,1.000038035158e-08
5157,9.99965413344e-09
5158,1.000013628939e-08
5159,1.000015511285e-08
5160,1.000023114125e-08
5161,9.99969343314e-09
5162,1.00001227916e-08
5163,1.000025914688e-08
5164,9.99991784548e-09
5165,1.000004152936e-08
5166,1.00002022174e-08
5167,9.99936535407e-09
5168,1.000000103597e-08
5169,1.000004455948e-08
5170,1.000002344048e-08
5171,1.000076407463e-08
5172,9.9994178761e-09
5173,9.99944101518e-09
5174,9.99992877226e-09
5175,1.000037190398e-08
5176,1.000033196152e-08
5177,9.99954358006e-09
5178,9.99973521204e-09
5179,1.000086113021e-08
5180,9.99960344784e-09
5181,9.9996151092e-09
5182,1.000101245244e-08
5183,9.99926802302e-09
5184,1.000079768139e-08
5185,9.99931687219e-09
5186,1.000002307319e-08
5187,1.000058061479e-08
5188,9.99875804508e-09
5189,1.000051147302e-08
5190,1.000037530138e-08
5191,1.000008707294e-08
5192,9.99990287853e-09
5193,9.99959775489e-09
5194,1.000021690888e-08
5195,9.99992280385e-09
5196,9.99985448848e-09
5197,1.000020102372e-08
5198,1.000039990961e-08
5199,9.99949959745e-09
5200,1.000029624287e-08
5201,9.99990838784e-09
5202,1.000002261408e-08
5203,9.99979911997e-09
5204,1.000024491451e-08
5205,1.000007495247e-08
5206,9.99949959745e-09
5207,9.99957140205e-09
5208,1.000049007856e-08
5209,1.000022902935e-08
5210,1.000006613759e-08
5211,1.000019578988e-08
5212,9.99935966112e-09
5213,9.99992041648e-09
5214,1.000016466231e-08
5215,9.99966726395e-09
5216,1.000085424358e-08
5217,9.99932320789e-09
5218,1.000033939908e-08
5219,9.99974145591e-09
5220,1.000043930114e-08
5221,9.99993749533e-09
5222,9.99995604332e-09
5223,9.99937554628e-09
5224,1.000083413462e-08
5225,1.000017081437e-08
5226,9.99936397674e-09
5227,9.9998313494e-09
5228,9.9995635972e-09
5229,1.000068272057e-08
5230,1.000011957784e-08
5231,9.99967488515e-09
5232,1.000070604329e-08
5233,9.99913332053e-09
5234,9.99997082662e-09
5235,1.000040798992e-08
5236,1.000071540911e-08
5237,9.99941209133e-09
5238,9.99962924975e-09
5239,9.99962539323e-09
5240,1.000073276342e-08
5241,9.99994346374e-09
5242,1.000038586088e-08
5243,9.99988451418e-09
5244,9.99970564543e-09
5245,1.00000467632e-08
5246,1.000005631266e-08
5247,9.99999690399e-09
5248,1.000014804258e-08
5249,9.99955928158e-09
5250,1.000018853596e-08
5251,1.000043452641e-08
5252,9.99948940524e-09
5253,1.000053185745e-08
5254,9.99970197257e-09
5255,9.99966882492e-09
5256,1.000045904281e-08
5257,1.000009083763e-08
5258,9.99958590989e-09
5259,1.000019955457e-08
5260,1.000049861798e-08
5261,9.99943385309e-09
5262,1.000003840742e-08
5263,1.000002435869e-08
5264,1.000003877471e-08
5265,9.99992776222e-09
5266,9.99978332663e-09
5267,1.000062138365e-08
5268,9.99980912854e-09
5269,1.000016218313e-08
5270,9.99965147061e-09
5271,9.99934579604e-09
5272,1.000042819071e-08
5273,1.000035207048e-08
5274,9.99967662977e-09
5275,1.000021341966e-08
5276,9.99940584745e-09
5277,1.000062165911e-08
5278,1.000000406609e-08
5279,9.99961180362e-09
5280,1.000055518017e-08
5281,9.99963246351e-09
5282,1.000013610575e-08
5283,1.000014804258e-08
5284,9.99918676078e-09
5285,1.000061367062e-08
5286,1.000021727617e-08
5287,1.000001820664e-08
5288,9.99969481047e-09
5289,1.000034380653e-08
5290,9.99965165425e-09
5291,1.00000911131e-08
5292,9.99976229945e-09
5293,9.99998965008e-09
5294,1.000080768996e-08
5295,9.99944055607e-09
5296,1.000038301441e-08
5297,9.99955909794e-09
5298,1.000064351268e-08
5299,9.99960418241e-09
5300,1.000026548258e-08
5301,9.99918079237e-09
5302,1.000028696887e-08
5303,9.99999047647e-09
5304,9.9998419089e-09
5305,9.99996476638e-09
5306,1.000112732143e-08
5307,9.99910797773e-09
5308,1.000016989615e-08
5309,1.000001104454e-08
5310,9.99971675587e-09
5311,1.000060347841e-08
5312,9.99963374901e-09
5313,1.00000235323e-08
5314,9.99977937829e-09
5315,1.000009965252e-08
5316,9.99964559402e-09
5317,9.99987459744e-09
5318,1.000044774874e-08
5319,1.000021314419e-08
5320,9.99976257491e-09
5321,1.000005631266e-08
5322,9.99966891674e-09
5323,1.00004910886e-08
5324,1.000001857392e-08
5325,1.000002518509e-08
5326,9.99930282346e-09
5327,1.000090281728e-08
5328,9.99943853599e-09
5329,1.000051450314e-08
5330,9.99958710357e-09
5331,9.99988809523e-09
5332,9.9997663396e-09
5333,1.000061119143e-08
5334,9.99946442972e-09
5335,9.99981417873e-09
5336,1.00007065024e-08
5337,1.000006145468e-08
5338,9.99968948481e-09
5339,9.99990958152e-09
5340,9.99988451418e-09
5341,1.00005810739e-08
5342,9.99905371108e-09
5343,1.000126505404e-08
5344,9.99971831684e-09
5345,1.000015805115e-08
5346,9.99927187954e-09
5347,1.000057528913e-08
5348,9.99932320789e-09
5349,1.0000337379e-08
5350,1.000040624531e-08
5351,9.99923046793e-09
5352,1.000048025363e-08
5353,9.99993106781e-09
5354,9.99983594048e-09
5355,9.99996926565e-09
5356,9.99996788832e-09
5357,1.000025464762e-08
5358,9.99979370248e-09
5359,1.000089666522e-08
5360,9.99914084991e-09
5361,1.000025620859e-08
5362,9.99963338173e-09
5363,9.99961437463e-09
5364,1.000063332047e-08
5365,1.000000177055e-08
5366,1.000020267651e-08
5367,9.99939381881e-09
5368,1.000081981043e-08
5369,9.9995445901e-09
5370,9.99975385185e-09
5371,9.99984053157e-09
5372,1.000133887872e-08
5373,9.99830609848e-09
5374,1.000117093676e-08
5375,9.99903149022e-09
5376,1.000058511406e-08
5377,1.000013628939e-08
5378,9.99976330949e-09
5379,1.000015694929e-08
5380,9.99961336459e-09
5381,1.000042800706e-08
5382,1.000043094536e-08
5383,1.000011416036e-08
5384,9.9997346611e-09
5385,9.99933248188e-09
5386,9.9997426496e-09
5387,1.000049769976e-08
5388,9.99977276713e-09
5389,1.000072606043e-08
5390,9.99907464644e-09
5391,1.000033388978e-08
5392,9.99982758471e-09
5393,1.000087940273e-08
5394,9.99960363148e-09
5395,9.99964871596e-09
5396,1.000033545075e-08
5397,9.99956396449e-09
5398,1.000007284057e-08
5399,1.000026401343e-08
5400,9.99987156732e-09
5401,9.99991389714e-09
5402,1.000026529894e-08
5403,9.99963319808e-09
5404,9.99989378818e-09
5405,1.000051239124e-08
5406,9.99973916037e-09
5407,9.99977708275e-09
5408,1.000048649751e-08
5409,1.000007026956e-08
5410,9.99970555361e-09
5411,9.99995787975e-09
5412,9.99978901957e-09
5413,1.000028981534e-08
5414,9.99992711947e-09
5415,9.99995641061e-09
5416,9.99987799484e-09
5417,9.99993428157e-09
5418,1.000037346495e-08
5419,9.999619333e-09
5420,1.000077435866e-08
5421,9.99997743778e-09
5422,9.99951989006e-09
5423,1.000068914809e-08
5424,9.99919686117e-09
5425,1.000031322989e-08
5426,9.99950464765e-09
5427,1.000071228717e-08
5428,9.99988047403e-09
5429,1.00001810984e-08
5430,9.99969481047e-09
5431,9.9996108854e-09
5432,1.000004143754e-08
5433,1.000064599187e-08
5434,9.99928381636e-09
5435,9.99953145959e-09
5436,1.000085001978e-08
5437,1.000033242063e-08
5438,9.99947296915e-09
5439,1.000056472963e-08
5440,1.000000131144e-08
5441,9.99923671181e-09
5442,1.000026529894e-08
5443,1.000033985819e-08
5444,9.99999460845e-09
5445,1.000015300095e-08
5446,9.99927858252e-09
5447,1.000021920443e-08
5448,1.000015942847e-08
5449,9.99971115474e-09
5450,1.000026676809e-08
5451,1.000000553524e-08
5452,1.00005143195e-08
5453,9.99959922404e-09
5454,9.99904728356e-09
5455,1.00008805046e-08
5456,1.000015116452e-08
5457,9.99971556218e-09
5458,1.000049916891e-08
5459,9.9995171354e-09
5460,9.99983318583e-09
5461,1.00005071574e-08
5462,9.99953476518e-09
5463,9.99959380656e-09
5464,1.000079152933e-08
5465,1.000028320418e-08
5466,9.99958113516e-09
5467,9.99992234474e-09
5468,1.000003693827e-08
5469,9.99989984841e-09
5470,9.99948049853e-09
5471,1.000065443947e-08
5472,9.99953816258e-09
5473,1.000063332047e-08
5474,1.00003474794e-08
5475,9.99932017777e-09
5476,9.99994768754e-09
5477,9.9996459613e-09
5478,1.000017219169e-08
5479,9.99951428893e-09
5480,1.000070980798e-08
5481,9.99998065155e-09
5482,9.9997080328e-09
5483,1.000062055725e-08
5484,1.000031029159e-08
5485,9.99942953746e-09
5486,9.99967387511e-09
5487,1.000047153057e-08
5488,1.000002849067e-08
5489,9.99959343927e-09
5490,9.99982675831e-09
5491,1.000048365104e-08
5492,9.99996412363e-09
5493,1.000026823723e-08
5494,9.99962282223e-09
5495,9.99953393878e-09
5496,1.000048961945e-08
5497,9.99980224191e-09
5498,1.000024142529e-08
5499,1.000038227984e-08
5500,9.99975651468e-09
5501,9.99983594048e-09
5502,1.000025978963e-08
5503,9.9994715e-09
5504,1.000012150609e-08
5505,1.000016062216e-08
5506,9.99916876372e-09
5507,1.00004572982e-08
5508,1.000010892652e-08
5509,1.000047033688e-08
5510,9.99983483862e-09
5511,9.99945956317e-09
5512,1.000057850289e-08
5513,9.99941144858e-09
5514,9.99969719783e-09
5515,1.000050568825e-08
5516,1.000067436479e-08
5517,9.99878357152e-09
5518,1.000066105064e-08
5519,1.000003501002e-08
5520,1.000030762876e-08
5521,9.99928978478e-09
5522,1.000071742919e-08
5523,1.00000733915e-08
5524,1.000003767285e-08
5525,9.99962667874e-09
5526,9.99967277325e-09
5527,1.000036446642e-08
5528,9.99985852863e-09
5529,9.99965202154e-09
5530,1.000062634202e-08
5531,1.000003455091e-08
5532,9.99944468805e-09
5533,1.000022976393e-08
5534,9.99966854945e-09
5535,1.000036299727e-08
5536,1.000003041893e-08
5537,1.000061174236e-08
5538,9.99915609232e-09
5539,9.9999939657e-09
5540,1.000028926441e-08
5541,1.000022737656e-08
5542,9.99995227863e-09
5543,1.000007486065e-08
5544,9.99958737903e-09
5545,9.9997713898e-09
5546,1.000000057686e-08
5547,1.000030156853e-08
5548,1.000015391917e-08
5549,9.99979204969e-09
5550,1.000005998553e-08
5551,1.000085295807e-08
5552,9.99942577277e-09
5553,9.99988286139e-09
5554,1.000002766428e-08
5555,1.000017944561e-08
5556,1.000025391304e-08
5557,9.99913892166e-09
5558,9.99952613393e-09
5559,1.000075048501e-08
5560,9.99914709379e-09
5561,1.00010570778e-08
5562,1.000028403057e-08
5563,9.99919429017e-09
5564,1.000056785157e-08
5565,9.99981179137e-09
5566,1.000044049482e-08
5567,9.99976560503e-09
5568,9.99978626492e-09
5569,1.000022251001e-08
5570,9.99949399632e-09
5571,1.000037869879e-08
5572,9.99951548261e-09
5573,1.000059613267e-08
5574,1.000014115595e-08
5575,9.99969223946e-09
5576,1.000011700683e-08
5577,9.99995475781e-09
5578,9.99994998308e-09
5579,9.9994896807e-09
5580,1.000057464638e-08
5581,1.000018229209e-08
5582,9.99995246227e-09
5583,9.99945423751e-09
5584,1.000075828986e-08
5585,9.99943339398e-09
5586,1.0000177701e-08
5587,9.99977588907e-09
5588,1.000032994144e-08
5589,9.99961685381e-09
5590,1.000077766425e-08
5591,9.99967525244e-09
5592,9.99922973336e-09
5593,1.000078556092e-08
5594,9.99968810748e-09
5595,9.99998827275e-09
5596,9.99940336827e-09
5597,1.000070494143e-08
5598,9.99944202522e-09
5599,1.000030129306e-08
5600,1.000051881876e-08
5601,9.9994875688e-09
5602,1.000013068827e-08
5603,9.99996614371e-09
5604,1.000033545075e-08
5605,9.99981555606e-09
5606,1.000018201662e-08
5607,1.000022792749e-08
5608,9.99932458521e-09
5609,1.000028403057e-08
5610,1.000016383592e-08
5611,9.99962603599e-09
5612,1.000036336456e-08
5613,9.99958609353e-09
5614,1.000039026833e-08
5615,1.000011930237e-08
5616,9.99973328378e-09
5617,1.000008551197e-08
5618,1.000015428646e-08
5619,9.99961143633e-09
5620,9.99965192972e-09
5621,1.000047915177e-08
5622,9.99972006145e-09
5623,1.000043645466e-08
5624,1.000014574703e-08
5625,9.99930309893e-09
5626,1.000074782218e-08
5627,9.999323667e-09
5628,1.000061789442e-08
5629,9.99966772306e-09
5630,1.000010635551e-08
5631,9.99969040303e-09
5632,1.000023426319e-08
5633,9.99970573726e-09
5634,1.000023527323e-08
5635,1.000026887999e-08
5636,1.000009790791e-08
5637,1.000009910159e-08
5638,9.99941750882e-09
5639,1.000048493654e-08
5640,9.9993439596e-09
5641,1.000060164197e-08
5642,9.99923689545e-09
5643,1.000005594537e-08
5644,1.000007890081e-08
5645,1.000003941746e-08
5646,1.000037309766e-08
5647,1.000048631387e-08
5648,9.99946690891e-09
5649,9.99989112535e-09
5650,1.000026685991e-08
5651,9.99953917262e-09
5652,9.99993859719e-09
5653,1.000017880286e-08
5654,1.000033444071e-08
5655,9.99970536997e-09
5656,1.00000066371e-08
5657,9.99984466355e-09
5658,1.000015437828e-08
5659,9.99998698725e-09
5660,1.000010681462e-08
5661,9.99932844173e-09
5662,1.000044554501e-08
5663,1.000071017527e-08
5664,9.99900614742e-09
5665,1.000047887631e-08
5666,1.000032709497e-08
5667,9.99979397795e-09
5668,9.99993859719e-09
5669,1.000025281118e-08
5670,9.99969517776e-09
5671,9.99955413956e-09
5672,1.000053626489e-08
5673,9.99987551565e-09
5674,9.99907473826e-09
5675,1.000024721006e-08
5676,1.000056408688e-08
5677,9.99950345396e-09
5678,1.000085626366e-08
5679,1.000011875144e-08
5680,1.000047033688e-08
5681,9.99893305732e-09
5682,1.000049806705e-08
5683,1.000012178156e-08
5684,9.99972841723e-09
5685,1.00000193085e-08
5686,1.000012719904e-08
5687,9.99957167752e-09
5688,1.000063056582e-08
5689,9.99918060873e-09
5690,1.000068198599e-08
5691,9.9997819493e-09
5692,9.99995668607e-09
5693,9.9996670803e-09
5694,9.99969784059e-09
5695,1.000071247081e-08
5696,9.99971152203e-09
5697,1.000016034669e-08
5698,9.99974007859e-09
5699,9.9999327206e-09
5700,1.000024215986e-08
5701,9.99992794587e-09
5702,1.000020910403e-08
5703,9.99996090987e-09
5704,9.99963347355e-09
5705,1.00002655744e-08
5706,1.000032626857e-08
5707,1.000000654528e-08
5708,9.99963356537e-09
5709,1.000014822622e-08
5710,9.99982437094e-09
5711,9.99993630165e-09
5712,1.000005172157e-08
5713,1.000017806829e-08
5714,1.000036446642e-08
5715,9.99950639226e-09
5716,1.000035574335e-08
5717,1.000005144611e-08
5718,9.99923055975e-09
5719,1.000087894363e-08
5720,9.99900229091e-09
5721,1.000087536258e-08
5722,9.99999157833e-09
5723,9.99939951175e-09
5724,9.99967332418e-09
5725,1.000028788709e-08
5726,1.000107975777e-08
5727,9.99944376983e-09
5728,9.9997608303e-09
5729,9.99994594293e-09
5730,9.99978332663e-09
5731,1.000018807686e-08
5732,1.000001343191e-08
5733,1.000033434889e-08
5734,1.000007568705e-08
5735,9.99915499046e-09
5736,1.000018045565e-08
5737,1.000046712312e-08
5738,1.000054627346e-08
5739,9.9994706736e-09
5740,9.99930410897e-09
5741,1.000047979452e-08
5742,9.99965844906e-09
5743,1.000009855066e-08
5744,1.000000498431e-08
5745,1.000021856167e-08
5746,9.99991123431e-09
5747,1.000002086947e-08
5748,1.000029422279e-08
5749,9.99999929136e-09
5750,9.99956589275e-09
5751,1.000071467453e-08
5752,9.99969370861e-09
5753,1.000006595394e-08
5754,1.000003298994e-08
5755,9.99978644857e-09
5756,1.000009506143e-08
5757,9.99941346866e-09
5758,1.000064121714e-08
5759,9.99979342702e-09
5760,9.99998790546e-09
5761,1.000017108983e-08
5762,9.99979719171e-09
5763,9.99947113271e-09
5764,1.000066913095e-08
5765,1.000001269733e-08
5766,1.000011820051e-08
5767,1.000036492553e-08
5768,9.99960216233e-09
5769,9.99984493901e-09
5770,1.000016034669e-08
5771,1.000022177543e-08
5772,1.000008137999e-08
5773,9.99977451174e-09
5774,9.99957700318e-09
5775,9.99997266305e-09
5776,1.000067620122e-08
5777,9.99921430731e-09
5778,1.000107424847e-08
5779,9.99945221743e-09
5780,9.9996391665e-09
5781,1.000063038218e-08
5782,9.99933183913e-09
5783,1.000031561725e-08
5784,1.000016603964e-08
5785,9.99992454846e-09
5786,1.000012325071e-08
5787,9.99930447625e-09
5788,1.000045279893e-08
5789,1.000048199824e-08
5790,9.99982336091e-09
5791,9.99999212926e-09
5792,1.000002711335e-08
5793,9.99966799852e-09
5794,9.99986137511e-09
5795,1.000039192112e-08
5796,9.99927187954e-09
5797,1.000053791768e-08
5798,1.000003675463e-08
5799,9.99992500757e-09
5800,1.000032498307e-08
5801,9.99982822746e-09
5802,9.99929896695e-09
5803,1.000054902811e-08
5804,9.99997036751e-09
5805,1.000001995125e-08
5806,9.99976386042e-09
5807,9.99927986803e-09
5808,1.000045481901e-08
5809,1.000065471494e-08
5810,9.99975770836e-09
5811,9.99995732882e-09
5812,1.000006889224e-08
5813,9.99967056953e-09
5814,1.000000516795e-08
5815,9.9996138237e-09
5816,1.00010055658e-08
5817,1.000007954356e-08
5818,9.99980068094e-09
5819,9.99926462562e-09
5820,1.000028549972e-08
5821,1.000053048012e-08
5822,9.99986477251e-09
5823,1.000059732635e-08
5824,9.99933744026e-09
5825,1.000022774385e-08
5826,9.99949822012e-09
5827,1.000037594414e-08
5828,9.99977754186e-09
5829,1.000019367798e-08
5830,9.99992399753e-09
5831,1.000014666525e-08
5832,1.000009212314e-08
5833,9.99937701543e-09
5834,1.000070604329e-08
5835,9.99919640207e-09
5836,1.00005628932e-08
5837,9.99979223334e-09
5838,9.9997933352e-09
5839,9.99983796056e-09
5840,1.000062891303e-08
5841,1.000029872205e-08
5842,9.99931834134e-09
5843,9.99988478965e-09
5844,1.000076407463e-08
5845,9.99956736189e-09
5846,9.99998349802e-09
5847,9.99989801198e-09
5848,1.000025942235e-08
5849,9.9999171109e-09
5850,1.00002495056e-08
5851,9.99921697014e-09
5852,1.000074773036e-08
5853,9.99998625267e-09
5854,9.99969627962e-09
5855,9.99991821276e-09
5856,1.000019110697e-08
5857,1.000035179502e-08
5858,9.99931824951e-09
5859,1.000015492921e-08
5860,9.99989369636e-09
5861,1.000033682807e-08
5862,1.000001820664e-08
5863,1.000001738024e-08
5864,9.99987771938e-09
5865,9.99975394367e-09
5866,1.000016640693e-08
5867,1.000027292014e-08
5868,9.99936012023e-09
5869,1.000037015937e-08
5870,9.99964449216e-09
5871,1.000046115471e-08
5872,1.00001270154e-08
5873,9.99956616821e-09
5874,1.000030817969e-08
5875,9.99979856904e-09
5876,1.000042855799e-08
5877,1.00003495913e-08
5878,9.99941622331e-09
5879,1.000054113145e-08
5880,9.99917151837e-09
5881,1.000021332783e-08
5882,9.99987110821e-09
5883,1.000041221372e-08
5884,9.99941539692e-09
5885,1.000082752345e-08
5886,9.99972052056e-09
5887,1.000050522914e-08
5888,9.99988249411e-09
5889,9.99963136165e-09
5890,1.000006622941e-08
5891,9.99916564178e-09
5892,1.00004594101e-08
5893,1.000028145957e-08
5894,1.000011287485e-08
5895,9.99959068462e-09
5896,9.99978626492e-09
5897,9.99988231046e-09
5898,1.000085360083e-08
5899,9.99993777079e-09
5900,9.99974586336e-09
5901,9.9999973631e-09
5902,9.99993777079e-09
5903,1.000010277446e-08
5904,9.99999451663e-09
5905,9.9997954471e-09
5906,1.000001581927e-08
5907,1.000009395957e-08
5908,1.00001388604e-08
5909,9.99951989006e-09
5910,1.000013518753e-08
5911,9.99997119391e-09
5912,1.000002224679e-08
5913,9.99988763612e-09
5914,1.000053433664e-08
5915,9.99996632735e-09
5916,9.99947453012e-09
5917,9.99986119146e-09
5918,1.000074552664e-08
5919,9.99921733742e-09
5920,1.000076976758e-08
5921,9.99986872084e-09
5922,9.99989525733e-09
5923,9.99970481904e-09
5924,1.000063983982e-08
5925,9.99953494882e-09
5926,1.000001361555e-08
5927,1.00001536437e-08
5928,1.000023628327e-08
5929,9.99955615964e-09
5930,9.9996032642e-09
5931,1.000109132731e-08
5932,9.99940979579e-09
5933,9.99949482272e-09
5934,1.000113843186e-08
5935,9.99989332907e-09
5936,9.99992601761e-09
5937,9.99925461705e-09
5938,1.000039743042e-08
5939,9.99998965008e-09
5940,1.00005227671e-08
5941,9.99924176201e-09
5942,1.00005544456e-08
5943,9.99973668118e-09
5944,1.000000948357e-08
5945,9.99983465498e-09
5946,9.99999029283e-09
5947,9.99983483862e-09
5948,1.000007082049e-08
5949,9.99977873554e-09
5950,1.000076664564e-08
5951,9.9996362282e-09
5952,9.99978534671e-09
5953,1.000041450927e-08
5954,9.99943366944e-09
5955,9.99979535527e-09
5956,1.000059200069e-08
5957,1.000093284299e-08
5958,9.99949234353e-09
5959,9.99980150733e-09
5960,9.99930530265e-09
5961,1.000030643508e-08
5962,1.000022085722e-08
5963,9.99946323604e-09
5964,1.000022306094e-08
5965,9.99992509939e-09
5966,9.99969545322e-09
5967,1.000116074454e-08
5968,9.9995538641e-09
5969,9.99962924975e-09
5970,1.000039384937e-08
5971,9.99914222724e-09
5972,1.000040854085e-08
5973,1.000027714394e-08
5974,9.99970977741e-09
5975,1.000000783078e-08
5976,1.000015667382e-08
5977,1.000061073232e-08
5978,9.99960252962e-09
5979,1.000041230554e-08
5980,9.99934350049e-09
5981,9.99969370861e-09
5982,1.000030873062e-08
5983,9.9997967326e-09
5984,9.99993832172e-09
5985,1.000032801319e-08
5986,9.99973943584e-09
5987,1.0000355927e-08
5988,9.99994272917e-09
5989,1.000032461578e-08
5990,1.000004318215e-08
5991,9.99982675831e-09
5992,9.99967809891e-09
5993,1.000013087191e-08
5994,9.99946837806e-09
5995,1.000066876366e-08
5996,1.00001903724e-08
5997,9.99964311483e-09
5998,9.99990480679e-09
5999,1.000034233738e-08
6000,1.000005952642e-08
6001,1.000015860208e-08
6002,9.99958747086e-09
6003,1.000001379919e-08
6004,1.000049118042e-08
6005,1.00001283009e-08
6006,9.99948830338e-09
6007,1.000027576662e-08
6008,9.99961979211e-09
6009,9.99966551933e-09
6010,1.000069851391e-08
6011,1.000010415179e-08
6012,1.00000636584e-08
6013,9.99987983128e-09
6014,9.99937370985e-09
6015,1.000053699947e-08
6016,9.99982703377e-09
6017,1.000016365227e-08
6018,9.99976891061e-09
6019,9.99987744391e-09
6020,9.99950630044e-09
6021,1.000044903424e-08
6022,9.99976992065e-09
6023,1.000073129427e-08
6024,9.99978892775e-09
6025,1.000062193458e-08
6026,9.99913010677e-09
6027,1.000010286628e-08
6028,9.99964054382e-09
6029,1.000065673502e-08
6030,9.99991297892e-09
6031,9.99912037367e-09
6032,1.000068602615e-08
6033,1.000028485697e-08
6034,9.99928051078e-09
6035,1.000076572742e-08
6036,9.99958021694e-09
6037,9.9993629667e-09
6038,1.000093578128e-08
6039,1.00001882605e-08
6040,9.99932550343e-09
6041,9.99975339274e-09
6042,1.000072202027e-08
6043,9.99928859109e-09
6044,1.000034839761e-08
6045,1.000050688194e-08
6046,9.99972244881e-09
6047,1.000008532833e-08
6048,9.99999414934e-09
6049,9.99966652937e-09
6050,1.000076940029e-08
6051,9.99910917141e-09
6052,1.000002665424e-08
6053,1.00003437147e-08
6054,1.000012756633e-08
6055,9.99992390571e-09
6056,9.99996513367e-09
6057,1.000046648037e-08
6058,9.99929777327e-09
6059,1.000002252226e-08
6060,1.000033682807e-08
6061,1.000001655385e-08
6062,1.000000131144e-08
6063,1.000090244999e-08
6064,9.99857091237e-09
6065,1.000043764834e-08
6066,9.9995454165e-09
6067,1.000041910035e-08
6068,9.99962475048e-09
6069,1.000015731657e-08
6070,1.000036455824e-08
6071,9.99953017409e-09
6072,9.99984310258e-09
6073,1.00006663763e-08
6074,1.00006325859e-08
6075,9.99875694322e-09
6076,1.00003986241e-08
6077,9.99976386042e-09
6078,1.000019533077e-08
6079,1.000032920687e-08
6080,9.9996016114e-09
6081,9.99987615841e-09
6082,1.000057271812e-08
6083,1.0000271451e-08
6084,9.99922330584e-09
6085,1.000015593925e-08
6086,9.99980912854e-09
6087,1.000003308176e-08
6088,9.99971592947e-09
6089,1.000064342086e-08
6090,9.99963062707e-09
6091,1.000019927911e-08
6092,9.99978553035e-09
6093,1.000053690765e-08
6094,9.99915526593e-09
6095,1.000002876614e-08
6096,1.000004786506e-08
6097,1.000049163953e-08
6098,1.000029752837e-08
6099,9.99918630167e-09
6100,9.99981326051e-09
6101,1.000052138977e-08
6102,1.000023949703e-08
6103,1.00002495056e-08
6104,9.99921899021e-09
6105,1.00000332654e-08
6106,1.000056215862e-08
6107,9.99981399509e-09
6108,1.00001798129e-08
6109,1.000026897181e-08
6110,9.99935635554e-09
6111,1.00002980793e-08
6112,9.99978305116e-09
6113,1.00001945962e-08
6114,1.000021709253e-08
6115,9.99974586336e-09
6116,9.99967047771e-09
6117,1.000009010306e-08
6118,9.99975862658e-09
6119,9.99966129553e-09
6120,1.000044086211e-08
6121,1.0000093225e-08
6122,9.99988451418e-09
6123,1.000024215986e-08
6124,1.000010846741e-08
6125,9.99973613025e-09
6126,1.000004272304e-08
6127,9.99934496964e-09
6128,1.00004028479e-08
6129,1.00003141481e-08
